activity_month,account_id,brand_id,reg_date,ftd_date,qp_date,ben_login_id,tracker_id,player_reg_product,total_deposit,total_handle,total_ngr,months_active
2023-07-01,159893105,MI,2023-06-24,2023-06-24,2023-06-24,actionnetwork,7103556,CASINO,100.0,1914.96,0.0,1
2024-04-01,168341188,KY,2023-09-07,2023-09-07,2023-09-28,actionnetwork,7039239,BETTING,0.0,71.5,54.12,7
2024-04-01,157756903,PA,2023-02-08,2023-02-08,2023-02-08,wedgetraffic,7082051,CASINO,0.0,38.45,-8.55,14
2024-04-01,161408479,VA,2023-08-03,2023-08-03,2023-08-06,BCUSA22N,7086400,BETTING,4468.0,4809.0,155.73,8
2024-04-01,166191547,CO,2023-03-17,2023-03-17,2023-10-28,starsportsmx,7077216,BETTING,0.0,3.0,2.4,13
2024-04-01,162336969,MI,2022-10-24,2022-10-24,2022-10-27,actionnetwork,7088382,BETTING,0.0,19.06,1.71,18
2024-04-01,159737534,MA,2023-06-05,2023-06-08,2023-06-12,actionnetwork,7083318,BETTING,0.0,0.0,0.0,10
2024-04-01,172129936,OH,2023-09-30,2023-09-30,2023-09-30,starsportsmx,7106939,BETTING,41.88,61.16,32.57,7
2024-04-01,162212677,PA,2023-03-25,2023-03-25,2023-03-25,BCUSA22N,7099851,BETTING,0.0,184.75,-38.85,13
2024-04-01,153422088,KS,2022-09-01,2022-09-01,2022-09-10,BCUSA22N,7086841,BETTING,0.0,89.0,-20.61,19
2024-04-01,168572270,CO,2023-09-09,2023-09-09,2023-09-09,wedgetraffic,7106676,BETTING,30.0,70.0,9.34,7
2024-04-01,159728000,AZ,2023-06-04,2023-06-04,2023-06-04,starsportsmx,7077214,BETTING,475.0,2089.87,281.18,10
2024-04-01,160764520,MD,2022-11-18,2022-11-18,2022-11-27,actionnetwork,7083318,BETTING,0.0,5.0,-5.53,17
2024-04-01,166403267,TN,2022-11-12,2023-06-04,2022-11-12,BCUSA22N,7086400,BETTING,125.0,670.0,29.15,10
2024-04-01,153361644,KS,2022-08-28,2022-09-03,2022-09-03,wedgetraffic,7061237,BETTING,0.0,10.0,8.0,19
2024-04-01,155810664,OH,2022-12-27,2022-12-27,2023-01-07,actionnetwork,7039239,BETTING,50.0,0.0,-1.1,16
2024-04-01,169112448,NY,2023-09-14,2023-09-14,2023-09-17,BCUSA22N,7103455,BETTING,0.0,200.0,78.0,7
2024-04-01,158613924,IN,2023-03-17,2023-05-15,2023-05-17,BCUSA22N,7099842,BETTING,0.0,5.0,4.0,11
2024-04-01,163090980,IN,2022-09-18,2022-09-19,2022-09-19,actionnetwork,7085871,BETTING,0.0,722.5,-95.79,19
2024-04-01,179643047,GM,2023-10-16,2023-10-16,2023-10-16,actionnetwork,7106986,BETTING,120.0,28.2,1.82,6
2024-04-01,167856448,MA,2023-03-12,2023-03-12,2023-03-13,actionnetwork,7090695,BETTING,0.0,0.0,0.0,13
2024-04-01,159894174,GM,2023-06-24,2023-06-24,2023-06-25,actionnetwork,7103558,BETTING,0.0,77.85,-4.35,10
2024-04-01,188114497,MD,2024-01-27,2024-02-02,2024-02-02,actionnetwork,7089725,BETTING,2425.59,3893.84,-430.61,2
2024-04-01,184978788,LA,2023-11-18,2023-11-18,2023-12-29,BCUSA22N,7106930,BETTING,25.0,25.0,18.2,5
2024-04-01,191598774,WV,2024-04-13,2024-04-13,2024-04-13,wedgetraffic,7061237,BETTING,359.0,405.0,259.61,0
2024-04-01,191230410,NC,2024-04-03,2024-04-03,2024-04-03,BCUSA22N,7089238,BETTING,25.0,275.0,7.13,0
2024-04-01,156897652,NY,2023-01-13,2023-01-13,2023-01-21,BCUSA22N,7086400,BETTING,0.0,165.0,-11.67,15
2024-04-01,159107406,MI,2023-04-18,2023-06-06,2023-06-06,BCUSA22NP,7097304,CASINO,0.0,185.4,-2.78,10
2024-04-01,153430044,KS,2022-09-01,2022-10-13,2022-10-15,wedgetraffic,7061237,BETTING,0.0,39.0,2.72,18
2024-04-01,188842765,KY,2024-02-11,2024-02-11,2024-02-11,wedgetraffic,7111197,BETTING,1500.0,1304.91,401.42,2
2024-04-01,166236326,MA,2023-03-08,2023-03-16,2023-03-16,actionnetwork,7089725,BETTING,0.0,0.0,0.0,13
2024-04-01,188028808,OH,2024-01-25,2024-01-25,2024-01-25,BCUSA22N,7103518,BETTING,444.0,564.31,-46.58,3
2024-04-01,162617972,IN,2022-10-29,2022-10-29,2022-10-29,BCUSA22N,7086400,BETTING,0.0,5.0,4.0,18
2024-04-01,167366835,TN,2022-12-23,2022-12-23,2022-12-23,wedgetraffic,7061235,BETTING,71.99,106.7,52.29,16
2024-04-01,154037705,IS,2022-09-18,2022-09-18,2022-09-18,actionnetwork,7085871,BETTING,0.0,0.0,0.0,19
2024-04-01,191701987,NC,2024-04-17,2024-04-17,2024-04-19,BCUSA22N,7109667,BETTING,10.0,160.0,5.94,0
2024-04-01,154200987,IN,2022-10-01,2022-10-02,2022-10-02,wedgetraffic,7061237,BETTING,25.0,31.0,22.65,18
2024-04-01,190585346,AZ,2024-03-21,2024-03-22,2024-04-09,BCUSA22NP,7108667,BETTING,0.0,175.0,51.15,1
2024-04-01,158883734,TN,2023-04-01,2023-04-01,2023-04-01,actionnetwork,7099868,BETTING,30.0,0.0,-0.66,12
2024-04-01,191356880,NC,2024-04-06,2024-04-06,2024-04-06,BCUSA22NP,7093829,BETTING,10.0,147.67,96.97,0
2024-04-01,156923391,IN,2023-01-14,2023-01-14,2023-01-14,BCUSA22N,7087246,BETTING,1090.0,3048.41,-87.72,15
2024-04-01,161233556,VA,2023-07-15,2023-07-15,2023-07-16,BCUSA22N,7086400,BETTING,0.0,35.0,-105.0,9
2024-04-01,187120643,MI,2024-01-14,2024-01-14,2024-01-14,BCUSA22L,7086702,BETTING,0.0,228.17,-3.37,3
2024-04-01,159862271,TN,2023-06-20,2023-06-20,2023-06-20,BCUSA22N,7103454,BETTING,10.0,10.0,6.78,10
2024-04-01,184468805,OH,2023-11-11,2023-11-11,2023-11-12,starsportsmx,7077219,BETTING,50.0,76.72,-13.19,5
2024-04-01,163526245,NY,2022-12-11,2022-12-12,2022-12-13,starsportsmx,7080479,BETTING,10.0,15.0,-4.37,16
2024-04-01,182143984,MA,2023-10-27,2023-10-27,2023-11-12,starsportsmx,7077219,BETTING,0.0,0.0,0.0,6
2024-04-01,186757915,KS,2024-01-08,2024-01-08,2024-01-08,BCUSA22NP,7106979,BETTING,0.0,96.0,4.4,3
2024-04-01,192073007,NY,2024-04-30,2024-04-30,2024-04-30,BCUSA22NP,7109716,BETTING,100.0,100.0,36.8,0
2024-04-01,160109462,MD,2023-01-09,2023-01-20,2023-01-20,actionnetwork,7083318,BETTING,0.0,162.0,-167.02,15
2024-04-01,190516283,PA,2024-03-19,2024-03-19,2024-04-03,starsportsmx,7051417,CASINO,25.0,269.0,13.17,1
2024-04-01,187372998,IS,2024-01-20,2024-01-20,2024-01-20,BCUSA22NP,7096195,BETTING,0.0,0.0,0.0,3
2024-04-01,155140634,MD,2022-11-27,2022-11-27,2022-11-27,BCUSA22N,7089783,BETTING,1971.94,3744.25,1219.9,17
2024-04-01,153259240,KS,2022-08-19,2022-11-05,2022-11-05,actionnetwork,7039239,BETTING,0.0,10.0,8.0,17
2024-04-01,159044740,NE,2023-04-13,2023-10-20,2023-10-20,BCUSA22L,7099244,CASINO,445.0,2291.45,-66.99,6
2024-04-01,190301311,NC,2024-03-14,2024-03-14,2024-03-14,BCUSA22NP,7115261,BETTING,0.0,85.5,47.57,1
2024-04-01,157089634,OH,2023-01-20,2023-09-06,2023-09-06,actionnetwork,7088875,BETTING,10.0,0.0,-0.22,7
2024-04-01,155286591,MD,2022-12-01,2022-12-01,2023-11-02,actionnetwork,7088875,BETTING,10.0,42.02,5.07,16
2024-04-01,154531914,NY,2022-10-31,2022-10-31,2022-11-01,actionnetwork,7090516,BETTING,0.0,24.4,-11.7,18
2024-04-01,153427508,CO,2022-09-01,2022-11-10,2022-11-10,BCUSA22N,7086400,BETTING,100.0,472.89,93.8,17
2024-04-01,167243099,OH,2023-01-14,2023-01-14,2023-01-15,actionnetwork,7088875,BETTING,0.0,510.0,-42.99,15
2024-04-01,189736894,NY,2024-03-02,2024-03-02,2024-03-23,actionnetwork,7089725,BETTING,620.0,1115.07,-211.95,1
2024-04-01,158466347,MA,2023-03-11,2023-06-27,2023-06-27,wedgetraffic,7061237,BETTING,0.0,0.0,0.0,10
2024-04-01,154564934,OH,2022-11-02,2022-12-31,2023-01-01,starsportsmx,7077218,BETTING,0.0,400.0,104.5,16
2024-04-01,184769975,IS,2023-11-13,2023-11-13,2023-11-20,BCUSA22NP,7106981,BETTING,0.0,0.0,0.0,5
2024-04-01,153922864,GM,2022-09-12,2022-09-12,2022-09-12,wedgetraffic,7061237,BETTING,11750.0,18616.8,6856.18,19
2024-04-01,186225369,GM,2023-12-21,2023-12-21,2023-12-22,starsportsmx,7106940,BETTING,134.47,95.21,15.35,4
2024-04-01,157759746,PA,2023-02-08,2023-02-08,2023-02-08,BCUSA22N,7086400,CASINO,0.0,0.0,0.32,14
2024-04-01,182257152,VA,2023-10-28,2023-10-28,2023-10-28,BCUSA22NP,7106978,BETTING,40.0,57.5,12.24,6
2024-04-01,189881757,MI,2024-03-06,2024-03-06,2024-03-06,wedgetraffic,7106676,BETTING,45.0,136.5,27.97,1
2024-04-01,185344674,IS,2023-11-24,2023-11-24,2023-12-15,BCUSA22N,7109667,BETTING,0.0,0.0,0.0,5
2024-04-01,189007834,MD,2024-02-11,2024-02-11,2024-02-11,actionnetwork,7103466,BETTING,385.0,500.0,281.53,2
2024-04-01,158430132,MA,2023-03-10,2023-03-10,2023-03-10,actionnetwork,7083318,BETTING,0.0,0.0,0.0,13
2024-04-01,184585813,MI,2023-11-12,2023-11-12,2023-11-19,BCUSA22N,7103518,BETTING,10.0,17.0,13.25,5
2024-04-01,186610559,OH,2024-01-03,2024-01-03,2024-01-03,BCUSA22N,7109667,BETTING,0.0,2.0,1.6,3
2024-04-01,168214486,CA,2023-09-05,2023-09-05,2023-09-05,BCUSA22N,7086400,BETTING,0.0,69.46,1.68,7
2024-04-01,162618966,KS,2022-11-06,2022-11-06,2022-11-07,BCUSA22N,7086400,BETTING,0.0,4.5,3.6,17
2024-04-01,161393254,NY,2023-08-01,2023-08-03,2023-08-05,actionnetwork,7083318,BETTING,50.0,163.86,14.19,8
2024-04-01,172705330,NY,2023-10-01,2023-10-01,2023-10-01,BCUSA22N,7086400,BETTING,0.0,125.0,48.75,6
2024-04-01,158763593,MI,2023-03-24,2023-03-24,2023-03-24,BCUSA22N,7086400,BETTING,0.0,3.6,1.14,13
2024-04-01,188160388,GM,2024-01-28,2024-01-28,2024-01-28,BCUSA22N,7103518,BETTING,25.0,204.46,9.96,3
2024-04-01,191095236,PA,2024-03-31,2024-03-31,2024-03-31,starsportsmx,7102572,CASINO,310.0,1579.5,97.75,1
2024-04-01,167227297,MA,2023-05-17,2023-05-17,2023-05-17,actionnetwork,7101735,BETTING,0.0,0.0,0.0,11
2024-04-01,188209881,MD,2024-01-28,2024-01-28,2024-01-28,wedgetraffic,7111197,BETTING,0.0,160.42,43.24,3
2024-04-01,188896550,CA,2024-02-11,2024-02-11,2024-03-17,BCUSA22NP,7096195,BETTING,0.0,933.75,131.04,2
2024-04-01,163032658,MI,2023-04-29,2023-04-29,2023-04-30,starsportsmx,7077214,BETTING,0.0,0.5,-0.05,12
2024-04-01,191339466,IS,2024-04-06,2024-04-06,2024-04-06,actionnetwork,7089725,BETTING,0.0,0.0,0.0,0
2024-04-01,189592105,OH,2024-02-28,2024-02-28,2024-03-03,wedgetraffic,7106676,BETTING,0.0,10.0,8.0,2
2024-04-01,163413459,OH,2023-01-02,2023-01-02,2023-01-02,wedgetraffic,7061237,BETTING,0.0,15.0,12.0,15
2024-04-01,190911025,NC,2024-03-27,2024-03-31,2024-03-31,BCUSA22NP,7115265,BETTING,0.0,85.0,49.63,1
2024-04-01,186572770,GM,2024-01-02,2024-01-11,2024-01-11,BCUSA22NP,7109714,BETTING,0.0,0.0,0.0,3
2024-04-01,164092417,GM,2022-09-17,2022-09-17,2022-09-17,actionnetwork,7088004,BETTING,0.0,78.0,-5.25,19
2024-04-01,155050758,MD,2022-11-24,2022-12-06,2022-12-07,starsportsmx,7080479,BETTING,652.0,764.52,514.75,16
2024-04-01,163187176,NY,2023-03-31,2023-03-31,2023-03-31,BCUSA22N,7086841,BETTING,0.0,10.0,3.9,13
2024-04-01,168147076,KY,2023-09-03,2023-10-03,2023-10-03,actionnetwork,7103466,BETTING,0.0,10.0,7.57,6
2024-04-01,158683221,MA,2023-03-19,2023-03-19,2023-03-21,actionnetwork,7098735,BETTING,0.0,0.0,0.0,13
2024-04-01,184885518,GM,2023-11-16,2023-11-16,2023-11-21,actionnetwork,7103466,BETTING,0.0,204.0,61.01,5
2024-04-01,154109848,IS,2022-09-24,2022-10-02,2022-10-02,starsportsmx,7080479,BETTING,0.0,0.0,0.0,18
2024-04-01,154394757,MI,2022-10-18,2023-08-31,2023-08-31,wedgetraffic,7046845,CASINO,265.0,1529.6,117.73,8
2024-04-01,187565538,OH,2024-01-23,2024-01-24,2024-01-24,wedgetraffic,7111197,BETTING,20.0,20.0,15.56,3
2024-04-01,160034791,VA,2023-06-30,2023-06-30,2023-06-30,actionnetwork,7103554,BETTING,0.0,8.0,6.0,10
2024-04-01,157952052,PA,2023-02-12,2023-02-12,2023-03-18,BCUSA22NP,7050457,BETTING,0.0,130.0,70.2,14
2024-04-01,156106826,IS,2023-01-02,2023-01-02,2023-01-07,actionnetwork,7088875,BETTING,0.0,0.0,0.0,15
2024-04-01,188585892,GM,2024-02-07,2024-02-07,2024-02-07,starsportsmx,7112807,CASINO,0.0,179.3,-56.17,2
2024-04-01,158414535,MA,2023-03-09,2023-03-09,2023-03-17,starsportsmx,7080479,BETTING,0.0,0.0,0.0,13
2024-04-01,153553902,MI,2022-09-06,2023-01-19,2023-01-19,BCUSA22N,7086399,CASINO,0.0,0.0,0.0,15
2024-04-01,155936209,OH,2022-12-31,2023-01-01,2023-01-01,BCUSA22N,7090903,BETTING,10.0,12.66,9.9,15
2024-04-01,190475705,PA,2024-03-18,2024-03-18,2024-03-18,BCUSA22N,7109667,CASINO,0.0,0.0,61.55,1
2024-04-01,162922424,MI,2022-10-19,2022-10-19,2022-10-21,BCUSA22N,7088371,BETTING,0.0,5.0,-5.32,18
2024-04-01,186827123,IS,2024-01-10,2024-01-11,2024-01-11,starsportsmx,7077218,BETTING,0.0,0.0,0.0,3
2024-04-01,190557666,NC,2024-03-20,2024-03-20,2024-03-20,BCUSA22N,7086400,BETTING,100.0,251.37,67.96,1
2024-04-01,160330391,PA,2023-03-26,2023-03-26,2023-04-05,starsportsmx,7097323,CASINO,0.0,19.4,-1.32,13
2024-04-01,166096441,MA,2023-04-08,2023-04-08,2023-04-09,BCUSA22N,7086400,BETTING,0.0,0.0,0.0,12
2024-04-01,158051252,AZ,2023-02-14,2023-02-14,2023-11-08,BCUSA22N,7086400,BETTING,280.0,55.0,-29.51,14
2024-04-01,160435415,MD,2022-11-10,2023-09-17,2023-09-17,actionnetwork,7039239,BETTING,30.0,37.5,1.96,7
2024-04-01,188216835,LA,2024-01-28,2024-01-28,2024-01-28,wedgetraffic,7111197,BETTING,0.0,20.0,15.0,3
2024-04-01,185642801,GM,2023-12-02,2023-12-08,2023-12-08,actionnetwork,7106987,BETTING,0.0,125.89,0.93,4
2024-04-01,184971688,AZ,2023-11-18,2023-11-19,2023-11-19,actionnetwork,7106987,BETTING,50.0,260.0,27.19,5
2024-04-01,153661506,IS,2022-09-08,2022-09-08,2022-09-08,starsportsmx,7080639,BETTING,0.0,0.0,0.0,19
2024-04-01,186862065,VA,2024-01-11,2024-01-11,2024-01-18,BCUSA22NP,7103550,BETTING,0.0,25.0,18.75,3
2024-04-01,161675820,KS,2022-08-19,2023-02-10,2022-09-02,actionnetwork,7039239,BETTING,0.0,10.0,8.0,14
2024-04-01,185681784,PA,2023-12-03,2023-12-03,2023-12-03,starsportsmx,7106940,BETTING,0.0,33.2,0.93,4
2024-04-01,190749414,IS,2024-03-23,2024-03-23,2024-03-24,actionnetwork,7103466,BETTING,0.0,0.0,0.0,1
2024-04-01,189202493,NY,2024-02-14,2024-02-26,2024-02-26,BCUSA22NP,7072277,BETTING,0.0,10.0,3.9,2
2024-04-01,191801041,NV,2024-04-20,2024-04-20,2024-04-21,starsportsmx,7077210,BETTING,0.0,0.0,0.0,0
2024-04-01,154238204,MI,2022-10-05,2022-10-05,2022-10-08,starsportsmx,7088147,BETTING,10.0,466.4,13.02,18
2024-04-01,183207426,AZ,2023-11-03,2023-11-03,2023-11-04,wedgetraffic,7061237,BETTING,0.0,870.0,-232.0,5
2024-04-01,187455802,VA,2024-01-21,2024-01-21,2024-01-24,actionnetwork,7083318,BETTING,0.0,687.0,30.5,3
2024-04-01,167745318,MA,2023-03-09,2023-03-09,2023-03-18,actionnetwork,7083318,BETTING,0.0,0.0,0.0,13
2024-04-01,161847193,MI,2023-04-07,2023-04-07,2023-07-29,BCUSA22N,7086399,CASINO,0.0,3493.8,-809.49,12
2024-04-01,153220559,MI,2022-08-12,2022-08-12,2023-09-21,starsportsmx,7080479,BETTING,50.0,75.0,38.57,20
2024-04-01,187360794,NY,2024-01-20,2024-01-20,2024-01-20,BCUSA22N,7103518,BETTING,0.0,20.0,-115.2,3
2024-04-01,190516221,NC,2024-03-19,2024-03-19,2024-03-19,BCUSA22NP,7108667,BETTING,0.0,155.0,111.6,1
2024-04-01,184906506,NY,2023-11-16,2023-11-16,2023-12-02,BCUSA22N,7103518,BETTING,0.0,125.0,48.75,5
2024-04-01,160737863,OH,2022-12-30,2022-12-30,2023-01-01,actionnetwork,7039239,BETTING,0.0,650.0,328.35,16
2024-04-01,163719493,MI,2023-08-14,2023-08-14,2023-08-14,BCUSA22NP,7088378,BETTING,2625.0,21851.9,212.09,8
2024-04-01,190068187,NC,2024-03-10,2024-03-11,2024-03-11,starsportsmx,7105711,BETTING,0.0,15.0,10.8,1
2024-04-01,154055026,CA,2022-09-17,2022-11-17,2022-11-17,starsportsmx,7081617,BETTING,1829.35,5216.51,-715.78,17
2024-04-01,166382048,IS,2022-09-26,2022-09-26,2022-09-26,wedgetraffic,7061237,BETTING,0.0,0.0,0.0,19
2024-04-01,166669101,KS,2022-09-01,2022-09-01,2022-09-09,wedgetraffic,7061237,BETTING,60.0,34.0,-80.12,19
2024-04-01,180706388,IS,2023-10-21,2023-10-21,2023-10-21,actionnetwork,7106986,BETTING,0.0,0.0,0.0,6
2024-04-01,188634106,OH,2024-02-08,2024-02-08,2024-02-08,wedgetraffic,7111197,BETTING,0.0,60.0,48.0,2
2024-04-01,188938306,MI,2024-02-11,2024-02-11,2024-02-11,actionnetwork,7083318,BETTING,0.0,10.5,9.18,2
2024-04-01,162370092,OH,2023-01-02,2023-01-14,2023-01-22,starsportsmx,7077214,BETTING,0.0,5.0,-20.0,15
2024-04-01,169547745,IS,2023-09-16,2023-10-12,2023-10-12,wedgetraffic,7106678,BETTING,0.0,0.0,0.0,6
2024-04-01,160998152,OH,2022-11-27,2023-01-05,2023-01-05,BCUSA22N,7087246,BETTING,10.0,20.0,15.78,15
2024-04-01,161778592,KS,2022-09-01,2022-09-15,2022-09-15,BCUSA22N,7086818,BETTING,40.0,350.15,-18.35,19
2024-04-01,166187026,IS,2022-10-24,2022-10-24,2022-10-24,actionnetwork,7088875,BETTING,0.0,0.0,0.0,18
2024-04-01,190100086,NC,2024-03-11,2024-03-11,2024-03-31,BCUSA22NP,7093829,BETTING,0.0,20.0,14.4,1
2024-04-01,185341191,NY,2023-11-24,2023-11-24,2023-11-24,actionnetwork,7101774,BETTING,0.0,1218.75,33.56,5
2024-04-01,161407426,GM,2023-08-03,2023-08-03,2023-08-10,actionnetwork,7083318,BETTING,0.0,4666.95,686.19,8
2024-04-01,189674790,MI,2024-03-01,2024-03-01,2024-03-01,actionnetwork,7106987,BETTING,50.0,392.07,62.92,1
2024-04-01,187586964,OH,2024-01-24,2024-01-24,2024-01-24,BCUSA22N,7086401,BETTING,70.0,70.0,-92.74,3
2024-04-01,190597185,NC,2024-03-21,2024-03-21,2024-03-21,BCUSA22NP,7104570,BETTING,0.0,155.0,30.6,1
2024-04-01,160521590,MD,2022-12-03,2022-12-03,2022-12-04,actionnetwork,7088875,BETTING,0.0,40.0,22.98,16
2024-04-01,160303652,DC,2022-12-11,2022-12-11,2022-12-11,BCUSA22N,7086400,BETTING,0.0,0.0,0.0,16
2024-04-01,188330041,PA,2024-01-31,2024-01-31,2024-01-31,wedgetraffic,7106676,BETTING,10.0,85.0,45.68,3
2024-04-01,188661255,NY,2024-02-09,2024-02-09,2024-02-11,actionnetwork,7083318,BETTING,0.0,65.0,-41.54,2
2024-04-01,155441319,OH,2022-12-08,2022-12-08,2023-01-01,starsportsmx,7080479,BETTING,25.0,25.0,19.45,16
2024-04-01,185002431,PA,2023-11-18,2024-02-10,2024-02-10,BCUSA22N,7103522,BETTING,0.0,2083.59,44.16,2
2024-04-01,161851482,OH,2023-01-01,2023-01-01,2023-01-01,BCUSA22N,7088389,BETTING,50.0,187.73,69.96,15
2024-04-01,160022743,WV,2023-06-30,2023-06-30,2023-06-30,wedgetraffic,7069821,CASINO,60.0,116.5,-20.74,10
2024-04-01,155763927,OH,2022-12-25,2022-12-25,2023-01-02,starsportsmx,7080479,BETTING,0.0,175.0,-35.84,16
2024-04-01,162564089,KS,2022-08-19,2022-08-26,2022-09-02,actionnetwork,7039239,BETTING,0.0,68.0,-41.6,20
2024-04-01,154434588,MI,2022-10-22,2022-10-28,2022-10-28,wedgetraffic,7046845,CASINO,5692.09,132949.0,3089.61,18
2024-04-01,190840410,PA,2024-03-25,2024-03-25,2024-03-25,wedgetraffic,7106678,CASINO,20.0,34.0,-12.14,1
2024-04-01,153168624,TN,2022-08-02,2022-08-02,2022-09-10,BCUSA22L,7037834,BETTING,0.0,0.5,0.35,20
2024-04-01,154417706,WV,2022-10-20,2022-10-20,2022-10-20,BCUSA22N,7086401,BETTING,0.0,2.4,-0.49,18
2024-04-01,190073180,NC,2024-03-10,2024-03-10,2024-03-11,actionnetwork,7108706,BETTING,0.0,25.0,-24.3,1
2024-04-01,162393817,OH,2022-11-09,2023-01-01,2023-01-01,starsportsmx,7091854,BETTING,20.0,20.0,15.56,15
2024-04-01,159242310,OH,2023-04-26,2023-04-28,2023-04-28,wedgetraffic,7061235,BETTING,52.0,62.0,48.45,12
2024-04-01,190069792,NC,2024-03-10,2024-03-14,2024-03-14,BCUSA22NP,7108667,BETTING,20.0,121.89,87.31,1
2024-04-01,189455840,MI,2024-02-23,2024-02-23,2024-02-24,actionnetwork,7103466,BETTING,50.0,791.19,65.96,2
2024-04-01,157910026,PA,2023-02-12,2023-02-12,2023-02-12,BCUSA22N,7086864,CASINO,0.0,187.02,-6.01,14
2024-04-01,183517166,PA,2023-11-05,2023-11-05,2023-11-05,actionnetwork,7103554,CASINO,10.0,106.8,-8.99,5
2024-04-01,185585743,PA,2023-11-30,2023-11-30,2023-11-30,BCUSA22L,7051385,CASINO,0.0,26.8,-4.18,5
2024-04-01,153435308,GM,2022-09-02,2022-09-02,2022-09-19,starsportsmx,7080479,BETTING,50.0,2469.05,114.78,19
2024-04-01,155019621,KS,2022-11-23,2023-01-02,2023-01-02,actionnetwork,7039239,BETTING,570.0,830.0,487.05,15
2024-04-01,166633498,IS,2023-01-24,2023-01-24,2023-01-25,BCUSA22N,7092510,BETTING,0.0,0.0,0.0,15
2024-04-01,191302421,NC,2024-04-05,2024-04-05,2024-04-05,BCUSA22NP,7109390,BETTING,10.0,246.0,107.06,0
2024-04-01,159109617,IS,2023-04-18,2023-04-18,2023-05-20,actionnetwork,7091547,BETTING,0.0,0.0,0.0,12
2024-04-01,166782192,NY,2022-09-13,2022-09-13,2023-02-19,BCUSA22N,7086400,BETTING,2355.0,2841.77,108.63,19
2024-04-01,188438075,OH,2024-02-03,2024-02-03,2024-02-05,actionnetwork,7083318,BETTING,0.0,153.37,31.59,2
2024-04-01,154060890,TN,2022-09-19,2022-09-19,2022-09-19,BCUSA22N,7086400,BETTING,2536.0,1409.69,-39.56,19
2024-04-01,166183968,MI,2022-06-21,2022-06-21,2022-09-18,BCUSA22L,7037834,POKER,160.0,48.82,23.48,22
2024-04-01,189935629,NJ,2024-03-08,2024-03-08,2024-04-27,BCUSA22L,7084309,CASINO,319.3,1794.45,-34.88,1
2024-04-01,164054452,GM,2022-10-18,2022-10-18,2022-10-18,actionnetwork,7090516,BETTING,205.0,368.9,118.96,18
2024-04-01,187238276,VA,2024-01-16,2024-01-16,2024-01-17,actionnetwork,7103466,BETTING,10.0,68.83,-22.61,3
2024-04-01,167836744,TN,2022-12-11,2022-12-11,2022-12-11,wedgetraffic,7061237,BETTING,0.0,10.0,7.0,16
2024-04-01,189912848,MI,2024-03-07,2024-03-07,2024-03-07,starsportsmx,7086118,BETTING,95.0,888.76,52.03,1
2024-04-01,153126100,WV,2022-07-26,2023-09-03,2023-09-03,starsportsmx,7080479,BETTING,2256.0,11136.1,679.02,7
2024-04-01,173712906,PA,2023-10-03,2023-10-05,2023-10-05,BCUSA22N,7086918,POKER,20.0,134.66,-16.86,6
2024-04-01,160470359,MD,2022-11-16,2022-11-16,2022-11-24,BCUSA22N,7086896,BETTING,0.0,36.0,-4.71,17
2024-04-01,154153249,PA,2022-09-27,2022-09-30,2022-09-30,starsportsmx,7082923,POKER,3008.0,24555.2,1460.76,19
2024-04-01,153775701,KS,2022-09-10,2022-09-10,2022-09-11,actionnetwork,7034205,BETTING,0.0,585.53,-206.58,19
2024-04-01,185412534,PA,2023-11-25,2023-12-16,2023-12-16,wedgetraffic,7082051,CASINO,205.0,1871.46,68.48,4
2024-04-01,163571099,TN,2023-08-05,2023-08-05,2023-08-06,actionnetwork,7083318,BETTING,0.0,50.0,-80.5,8
2024-04-01,154914227,CA,2022-11-20,2022-11-20,2022-11-20,BCCSB22,7079253,BETTING,73.79,90.6,43.63,17
2024-04-01,190330560,MA,2024-03-15,2024-03-15,2024-03-15,BCUSA22N,7115253,BETTING,0.0,0.0,0.0,1
2024-04-01,162417591,MI,2023-03-12,2023-09-13,2023-09-13,starsportsmx,7077224,CASINO,50.0,286.76,29.75,7
2024-04-01,155992317,OH,2023-01-01,2023-01-01,2023-01-01,starsportsmx,7077216,BETTING,0.0,2.5,2.0,15
2024-04-01,160995690,MD,2022-12-31,2022-12-31,2022-12-31,actionnetwork,7088005,BETTING,0.0,345.0,-30.9,16
2024-04-01,153416169,KS,2022-08-31,2022-09-01,2022-09-03,starsportsmx,7077216,BETTING,80.0,75.0,-165.76,19
2024-04-01,190699977,NC,2024-03-22,2024-03-22,2024-03-23,BCUSA22NP,7096195,BETTING,0.0,26.8,4.17,1
2024-04-01,190959316,NC,2024-03-28,2024-03-28,2024-03-28,BCUSA22NP,7108054,BETTING,0.0,115.0,36.0,1
2024-04-01,188410356,PA,2024-02-02,2024-02-08,2024-02-08,starsportsmx,7077214,BETTING,60.0,576.0,43.63,2
2024-04-01,186602533,MI,2024-01-03,2024-01-03,2024-01-03,starsportsmx,7106653,BETTING,142.0,837.52,-107.67,3
2024-04-01,189672519,NC,2024-03-01,2024-03-14,2024-03-14,BCUSA22N,7088469,BETTING,0.0,85.33,-43.27,1
2024-04-01,191553431,NY,2024-04-12,2024-04-12,2024-04-12,actionnetwork,7083318,BETTING,145.0,155.0,57.26,0
2024-04-01,166736902,AZ,2022-09-17,2022-09-17,2022-09-18,BCUSA22NP,7072578,BETTING,500.0,550.0,339.0,19
